                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.88567,                  1.372,                 1.3153,                0.67839,                0.55856,                0.65988,                0.52078,                0.80404,                 1.1351,                 1.2622,               0.004105,               0.004105,               0.004105
                     36,                0.88701,                  1.356,                 1.3167,                0.50968,                0.69505,                0.65537,                0.46349,                 0.8255,                 1.1797,                 1.2709,              0.0040449,              0.0040449,              0.0040449
                     37,                0.87347,                 1.3468,                 1.3073,                 0.7999,                 0.5266,                0.66298,                0.48418,                0.81761,                 1.0832,                 1.3027,              0.0039847,              0.0039847,              0.0039847
                     38,                0.86369,                 1.3091,                 1.3024,                0.54545,                0.62831,                0.66295,                0.47627,                0.83782,                 1.1017,                 1.2833,              0.0039246,              0.0039246,              0.0039246
                     39,                0.87121,                 1.2914,                 1.3127,                0.51552,                0.60329,                0.57502,                0.41551,                0.80064,                 1.1049,                 1.2627,              0.0038644,              0.0038644,              0.0038644
                     40,                0.85578,                 1.2754,                 1.2978,                0.43493,                 0.6872,                0.54645,                0.38854,                0.80038,                 1.1067,                  1.265,              0.0038043,              0.0038043,              0.0038043
                     41,                0.84784,                 1.2519,                 1.2899,                0.43101,                0.51471,                0.48628,                0.35071,                 0.7958,                 1.2222,                 1.2721,              0.0037441,              0.0037441,              0.0037441
                     42,                0.83475,                 1.2392,                 1.2787,                0.39814,                0.76195,                0.55769,                0.40661,                0.79603,                  1.047,                 1.2547,               0.003684,               0.003684,               0.003684
                     43,                0.83661,                 1.2228,                 1.2771,                0.67672,                0.46078,                0.55279,                 0.3966,                0.77528,                 1.0664,                 1.2426,              0.0036238,              0.0036238,              0.0036238
                     44,                0.82683,                 1.1979,                 1.2686,                0.62545,                0.45148,                0.49954,                0.35743,                0.79418,                 1.1045,                 1.2493,              0.0035637,              0.0035637,              0.0035637
                     45,                0.81929,                 1.1831,                 1.2637,                0.37616,                0.65945,                0.54043,                0.39904,                0.76624,                 1.0704,                 1.2147,              0.0035035,              0.0035035,              0.0035035
                     46,                0.80891,                 1.1502,                 1.2566,                0.40734,                  0.724,                0.51904,                0.37779,                0.74558,                 1.0759,                 1.2247,              0.0034434,              0.0034434,              0.0034434
                     47,                0.80866,                 1.1542,                 1.2582,                0.39113,                0.60534,                0.51789,                0.38209,                0.75032,                 1.1227,                 1.2367,              0.0033832,              0.0033832,              0.0033832
                     48,                0.79602,                 1.1237,                 1.2453,                0.79174,                0.59318,                0.66264,                0.49645,                0.74607,                 1.0887,                 1.2093,              0.0033231,              0.0033231,              0.0033231
                     49,                0.78756,                 1.1144,                 1.2403,                0.59983,                0.48007,                0.51007,                0.38995,                0.72656,                 1.0741,                 1.1895,              0.0032629,              0.0032629,              0.0032629
                     50,                0.78378,                 1.0937,                 1.2374,                0.40871,                0.60242,                 0.5467,                0.40518,                0.76642,                  1.098,                 1.2376,              0.0032028,              0.0032028,              0.0032028
                     51,                 0.7838,                 1.0781,                 1.2322,                0.42934,                0.56724,                0.52951,                0.39565,                0.75546,                  1.065,                 1.2167,              0.0031426,              0.0031426,              0.0031426
                     52,                 0.7728,                 1.0559,                  1.224,                0.45966,                0.52644,                0.52418,                0.38504,                0.76989,                 1.0878,                 1.2424,              0.0030825,              0.0030825,              0.0030825
                     53,                0.76595,                  1.061,                   1.23,                0.39786,                0.56064,                0.50185,                0.37523,                0.74631,                 1.1072,                 1.2147,              0.0030223,              0.0030223,              0.0030223
                     54,                0.77126,                 1.0379,                 1.2246,                0.42833,                0.48204,                0.49293,                0.36322,                0.75504,                 1.1404,                 1.2148,              0.0029622,              0.0029622,              0.0029622
                     55,                0.76061,                  1.041,                 1.2201,                0.63129,                0.49648,                0.52116,                 0.3886,                0.76249,                 1.0922,                 1.2184,               0.002902,               0.002902,               0.002902
                     56,                0.75253,                 1.0158,                 1.2141,                0.45638,                 0.5233,                0.53269,                0.40431,                0.71888,                  1.048,                 1.1893,              0.0028418,              0.0028418,              0.0028418
                     57,                0.74262,                  1.007,                 1.2062,                0.43521,                0.54991,                 0.5209,                0.39323,                0.72183,                 1.0221,                 1.2133,              0.0027817,              0.0027817,              0.0027817
                     58,                 0.7434,                 1.0008,                  1.202,                0.44097,                0.58789,                0.51795,                0.38242,                0.74137,                 1.0898,                 1.2132,              0.0027215,              0.0027215,              0.0027215
                     59,                0.73891,                0.99114,                 1.2054,                0.43534,                0.54085,                0.51935,                0.38823,                0.71839,                 1.0864,                 1.2057,              0.0026614,              0.0026614,              0.0026614
                     60,                0.73468,                 1.0013,                  1.198,                0.44229,                0.52996,                0.52116,                0.39134,                0.72974,                 1.0941,                 1.2019,              0.0026012,              0.0026012,              0.0026012
                     61,                0.72093,                0.96774,                 1.1933,                0.47591,                0.58404,                0.54295,                0.41017,                0.71055,                 1.0167,                 1.1954,              0.0025411,              0.0025411,              0.0025411
                     62,                0.71618,                0.95405,                 1.1882,                0.43326,                0.51601,                  0.519,                0.39625,                0.70147,                 1.0584,                 1.1867,              0.0024809,              0.0024809,              0.0024809
                     63,                0.71658,                0.93983,                 1.1853,                  0.419,                0.57758,                0.51536,                0.39637,                0.69831,                 1.0774,                 1.1968,              0.0024208,              0.0024208,              0.0024208
                     64,                0.70293,                0.93321,                 1.1801,                0.61702,                0.49176,                0.52594,                0.40608,                0.69412,                 1.1244,                 1.2014,              0.0023606,              0.0023606,              0.0023606
