                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1804,                 1.1777,                 1.3943,                0.64657,                0.55296,                 0.5544,                0.40594,                 1.0657,                 1.0327,                 1.3059,               0.042758,              0.0068875,              0.0068875
                      2,                 1.1764,                 1.1904,                 1.3865,                0.53602,                0.63446,                  0.613,                0.45247,                 1.1128,                 0.9948,                 1.3162,               0.010386,               0.010386,               0.010386
                      3,                 1.1719,                 1.1789,                 1.3895,                0.75211,                0.50175,                0.63376,                0.45819,                 1.1068,                0.94989,                 1.3285,               0.010386,               0.010386,               0.010386
                      4,                 1.1547,                 1.1595,                 1.3744,                0.46559,                0.60163,                0.51502,                0.35495,                 1.1236,                 1.0586,                 1.3402,               0.010032,               0.010032,               0.010032
                      5,                 1.1508,                 1.1327,                 1.3677,                0.60961,                0.64958,                0.67049,                0.50751,                 1.0205,                0.93424,                 1.2812,              0.0096778,              0.0096778,              0.0096778
                      6,                 1.1135,                  1.099,                 1.3472,                0.45451,                0.76759,                0.56286,                0.40135,                 1.0798,                0.89915,                 1.3023,              0.0093237,              0.0093237,              0.0093237
                      7,                 1.1213,                 1.0875,                 1.3466,                0.58186,                0.60639,                0.64611,                0.48226,                  1.024,                  0.895,                 1.2842,              0.0089696,              0.0089696,              0.0089696
                      8,                 1.0979,                 1.0581,                 1.3333,                0.59124,                0.68305,                0.66721,                0.49859,                0.98534,                0.84304,                 1.2392,              0.0086156,              0.0086156,              0.0086156
                      9,                 1.0715,                 1.0306,                   1.32,                 0.5128,                0.71761,                0.58257,                0.43684,                0.98329,                0.89597,                 1.2357,              0.0082615,              0.0082615,              0.0082615
                     10,                 1.0713,                 1.0221,                 1.3181,                0.44473,                0.61324,                0.58863,                0.45226,                0.93945,                0.84195,                 1.2396,              0.0079074,              0.0079074,              0.0079074
                     11,                 1.0595,                0.99437,                 1.3055,                0.69191,                0.65139,                0.62628,                0.45048,                 1.0279,                0.90586,                  1.289,              0.0075533,              0.0075533,              0.0075533
                     12,                 1.0511,                0.98088,                  1.307,                0.55213,                0.62543,                0.60517,                0.45393,                 1.0195,                0.84328,                 1.2627,              0.0071993,              0.0071993,              0.0071993
                     13,                 1.0371,                0.95511,                 1.2878,                0.58767,                0.59166,                0.64137,                0.48899,                0.98417,                 0.9514,                 1.2523,              0.0068452,              0.0068452,              0.0068452
                     14,                 1.0315,                0.94408,                 1.2866,                 0.5828,                0.62103,                0.63108,                0.46845,                0.98869,                0.82234,                 1.2538,              0.0064911,              0.0064911,              0.0064911
                     15,                 1.0103,                0.91948,                 1.2739,                0.62247,                 0.7638,                  0.671,                0.49829,                0.97244,                0.76808,                 1.2575,              0.0061371,              0.0061371,              0.0061371
                     16,                 1.0007,                0.90193,                 1.2633,                0.72368,                0.71178,                0.74952,                0.57625,                0.96678,                0.81344,                  1.246,               0.005783,               0.005783,               0.005783
                     17,                0.99431,                0.89921,                 1.2649,                 0.7444,                0.58891,                0.70341,                 0.5405,                0.92413,                 0.8029,                   1.22,              0.0054289,              0.0054289,              0.0054289
                     18,                0.97569,                0.86999,                 1.2519,                0.64402,                0.59131,                0.68095,                0.52303,                 1.0064,                0.84788,                 1.2829,              0.0050748,              0.0050748,              0.0050748
                     19,                0.96837,                0.85422,                 1.2467,                0.58843,                0.61684,                 0.6528,                0.50106,                0.95738,                0.82614,                 1.2424,              0.0047208,              0.0047208,              0.0047208
                     20,                0.95437,                0.82979,                 1.2358,                0.61448,                0.62257,                0.66187,                0.52052,                0.94924,                0.83881,                 1.2607,              0.0043667,              0.0043667,              0.0043667
                     21,                0.80866,                 0.4254,                  1.185,                0.69577,                0.55768,                0.62838,                0.49354,                0.93971,                0.91791,                 1.2502,              0.0040126,              0.0040126,              0.0040126
                     22,                 0.7688,                0.39712,                 1.1559,                0.76047,                0.58152,                0.67061,                0.50614,                0.95498,                 0.8239,                 1.2603,              0.0036585,              0.0036585,              0.0036585
                     23,                0.76043,                0.38626,                  1.148,                0.59449,                0.65516,                0.67646,                0.53131,                0.93285,                0.83835,                 1.2372,              0.0033045,              0.0033045,              0.0033045
                     24,                0.73273,                0.36886,                 1.1285,                0.63604,                0.61363,                 0.6564,                0.51835,                0.91823,                0.84709,                 1.2332,              0.0029504,              0.0029504,              0.0029504
                     25,                0.72039,                0.35803,                 1.1284,                 0.6739,                0.64078,                0.67402,                0.51829,                0.93835,                 0.8212,                 1.2692,              0.0025963,              0.0025963,              0.0025963
                     26,                0.70055,                0.34123,                 1.1064,                0.69536,                0.62923,                0.67227,                0.53521,                0.91908,                0.87122,                 1.2536,              0.0022423,              0.0022423,              0.0022423
                     27,                 0.6865,                0.33584,                 1.0981,                0.63307,                0.68325,                0.66778,                0.52755,                0.91554,                0.83744,                 1.2678,              0.0018882,              0.0018882,              0.0018882
                     28,                 0.6719,                 0.3242,                 1.0857,                0.63237,                0.65901,                 0.6607,                0.51209,                0.91976,                0.81141,                 1.2707,              0.0015341,              0.0015341,              0.0015341
                     29,                0.66345,                0.32034,                 1.0839,                  0.626,                 0.6452,                0.65983,                0.51613,                0.91695,                0.81947,                 1.2727,                0.00118,                0.00118,                0.00118
                     30,                0.64819,                0.30991,                 1.0713,                0.63422,                0.67685,                0.67761,                0.53655,                0.89729,                0.79669,                 1.2694,             0.00082596,             0.00082596,             0.00082596
