                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.1239,                 1.9444,                 1.8238,                0.41906,                0.70407,                0.52581,                0.36295,                 1.0653,                 1.4902,                  1.752,              0.0068539,              0.0068539,              0.0068539
                     36,                 1.1144,                 1.9007,                 1.8178,                0.39957,                0.55579,                0.48701,                0.33852,                  1.019,                 1.4253,                 1.7065,              0.0068286,              0.0068286,              0.0068286
                     37,                 1.1136,                 1.8812,                 1.8132,                 0.4386,                0.67364,                0.63183,                0.45246,                 1.0463,                 1.5829,                 1.7331,              0.0068032,              0.0068032,              0.0068032
                     38,                 1.0959,                 1.8595,                 1.8028,                0.50053,                0.69438,                0.65213,                0.48492,                 1.0543,                 1.4616,                 1.7356,              0.0067779,              0.0067779,              0.0067779
                     39,                 1.0803,                 1.8128,                 1.7835,                0.65432,                0.45227,                0.54966,                  0.392,                 0.9779,                 1.5175,                 1.6598,              0.0067526,              0.0067526,              0.0067526
                     40,                 1.0919,                 1.7888,                 1.7877,                0.47256,                0.63957,                0.53766,                0.38978,                 1.0107,                 1.4665,                 1.7412,              0.0067272,              0.0067272,              0.0067272
                     41,                 1.0618,                  1.766,                 1.7609,                0.54532,                0.50368,                0.52389,                0.35867,                 1.0367,                 1.4538,                 1.7039,              0.0067019,              0.0067019,              0.0067019
                     42,                 1.0647,                 1.7541,                 1.7654,                0.47456,                0.55212,                0.54608,                0.37591,                 1.0432,                 1.2999,                 1.7067,              0.0066766,              0.0066766,              0.0066766
                     43,                 1.0651,                 1.7262,                 1.7655,                0.65748,                0.57668,                0.65365,                0.49046,                 1.0718,                 1.6229,                 1.7067,              0.0066512,              0.0066512,              0.0066512
                     44,                 1.0579,                 1.7064,                  1.756,                0.55069,                0.61381,                  0.595,                0.42046,                 1.0037,                 1.3797,                 1.6763,              0.0066259,              0.0066259,              0.0066259
                     45,                 1.0433,                 1.7039,                 1.7467,                0.62891,                0.64199,                0.67026,                0.50151,                 1.0326,                 1.5601,                  1.686,              0.0066006,              0.0066006,              0.0066006
                     46,                 1.0733,                  1.692,                 1.7654,                0.61546,                0.65224,                0.67629,                0.47267,                 1.1131,                 1.4969,                 1.7943,              0.0065752,              0.0065752,              0.0065752
                     47,                 1.0341,                 1.6598,                 1.7329,                0.49103,                0.66346,                0.57801,                0.42271,                0.95681,                 1.4872,                 1.6668,              0.0065499,              0.0065499,              0.0065499
                     48,                 1.0124,                 1.6011,                 1.7151,                0.38592,                0.57754,                0.53518,                0.37939,                  1.012,                 1.5453,                 1.6838,              0.0065246,              0.0065246,              0.0065246
                     49,                 1.0206,                 1.6235,                 1.7226,                0.46659,                0.65071,                0.58449,                0.40891,                0.99594,                 1.5367,                 1.6753,              0.0064992,              0.0064992,              0.0064992
                     50,                 1.0135,                 1.6037,                 1.7082,                0.64843,                0.47202,                0.53154,                0.38189,                0.97644,                 1.4636,                 1.6537,              0.0064739,              0.0064739,              0.0064739
                     51,                 1.0126,                 1.5795,                 1.7168,                0.51204,                0.64129,                0.59894,                0.44348,                0.96249,                 1.4247,                 1.6692,              0.0064485,              0.0064485,              0.0064485
                     52,                 1.0085,                 1.5734,                 1.7135,                 0.4141,                0.53143,                0.51751,                0.36482,                0.97028,                 1.4282,                 1.6688,              0.0064232,              0.0064232,              0.0064232
                     53,                0.98691,                  1.521,                 1.6904,                0.43287,                 0.6603,                0.51306,                0.36462,                0.98122,                 1.6442,                 1.6694,              0.0063979,              0.0063979,              0.0063979
                     54,                0.98105,                 1.5057,                 1.6894,                 0.5151,                0.68433,                 0.5786,                0.41933,                0.95094,                 1.2675,                  1.633,              0.0063725,              0.0063725,              0.0063725
                     55,                0.96565,                 1.4775,                 1.6748,                0.82471,                0.52702,                0.68448,                0.52577,                0.91106,                 1.3396,                 1.6026,              0.0063472,              0.0063472,              0.0063472
                     56,                0.97182,                 1.5046,                 1.6738,                0.49342,                0.66743,                0.55985,                0.40374,                0.95028,                 1.3055,                 1.6528,              0.0063219,              0.0063219,              0.0063219
                     57,                0.96575,                 1.4591,                 1.6693,                0.50364,                0.71363,                0.61974,                0.45041,                0.95958,                 1.2774,                 1.6525,              0.0062965,              0.0062965,              0.0062965
                     58,                0.97178,                 1.4541,                 1.6659,                0.46629,                0.52634,                0.51427,                 0.3802,                0.93983,                  1.357,                 1.6543,              0.0062712,              0.0062712,              0.0062712
                     59,                0.96742,                 1.4363,                 1.6737,                0.44717,                0.52886,                0.53819,                0.38184,                 1.0172,                 1.3929,                 1.6844,              0.0062459,              0.0062459,              0.0062459
                     60,                0.96372,                 1.4354,                 1.6702,                0.37877,                0.56715,                0.49813,                0.35965,                0.93519,                 1.4631,                 1.6391,              0.0062205,              0.0062205,              0.0062205
                     61,                0.96021,                 1.4344,                 1.6633,                0.49858,                0.62677,                0.59749,                0.45375,                0.94312,                 1.3298,                 1.6218,              0.0061952,              0.0061952,              0.0061952
                     62,                0.93894,                 1.3834,                  1.639,                0.48366,                0.49004,                0.52706,                0.39801,                0.91276,                 1.5368,                  1.596,              0.0061699,              0.0061699,              0.0061699
                     63,                0.95486,                 1.3834,                 1.6539,                0.47491,                0.70147,                0.57881,                0.43347,                0.94183,                 1.3215,                 1.6396,              0.0061445,              0.0061445,              0.0061445
                     64,                 0.9465,                 1.3828,                  1.648,                0.62339,                0.50248,                0.51466,                 0.3826,                0.91845,                 1.3538,                 1.6428,              0.0061192,              0.0061192,              0.0061192
                     65,                0.92349,                 1.3545,                 1.6326,                0.68673,                 0.4436,                0.52382,                0.38589,                0.92207,                 1.5466,                  1.639,              0.0060938,              0.0060938,              0.0060938
                     66,                 0.9171,                 1.3329,                 1.6331,                0.46716,                0.69511,                0.54958,                0.40841,                0.90893,                 1.3448,                 1.5757,              0.0060685,              0.0060685,              0.0060685
                     67,                0.93223,                 1.3415,                 1.6362,                0.38618,                0.70728,                0.52197,                 0.3844,                0.92787,                 1.5876,                 1.6282,              0.0060432,              0.0060432,              0.0060432
                     68,                0.91851,                 1.3291,                 1.6292,                0.44886,                0.55983,                0.53057,                 0.3955,                0.90083,                 1.4603,                 1.5957,              0.0060178,              0.0060178,              0.0060178
                     69,                0.91806,                 1.3213,                 1.6251,                0.44047,                0.50872,                0.50482,                0.36354,                0.91936,                  1.532,                 1.6004,              0.0059925,              0.0059925,              0.0059925
                     70,                0.91048,                 1.3072,                 1.6199,                 0.4434,                0.57146,                0.52718,                0.39423,                0.90872,                  1.532,                 1.6186,              0.0059672,              0.0059672,              0.0059672
                     71,                0.90248,                 1.2736,                 1.6117,                0.42421,                0.69727,                0.53897,                0.40199,                0.92615,                 1.4135,                 1.6194,              0.0059418,              0.0059418,              0.0059418
                     72,                0.90355,                 1.2989,                 1.6192,                 0.4067,                0.70171,                0.53464,                0.39768,                0.88606,                 1.6696,                 1.5895,              0.0059165,              0.0059165,              0.0059165
                     73,                0.90285,                 1.2799,                 1.6107,                0.40981,                 0.7218,                0.53913,                0.40923,                 0.8891,                 1.5203,                 1.6015,              0.0058912,              0.0058912,              0.0058912
                     74,                0.90537,                 1.2887,                 1.6126,                0.46817,                0.46207,                0.49926,                0.37208,                0.91217,                  1.508,                 1.6013,              0.0058658,              0.0058658,              0.0058658
                     75,                0.88764,                 1.2708,                 1.5943,                0.47498,                0.60583,                0.54953,                0.41885,                0.89905,                 1.6461,                 1.6251,              0.0058405,              0.0058405,              0.0058405
                     76,                 0.8851,                 1.2534,                 1.5902,                 0.4749,                0.63111,                 0.5389,                0.40775,                0.89894,                 1.4988,                 1.6174,              0.0058152,              0.0058152,              0.0058152
                     77,                0.87416,                  1.237,                 1.5841,                0.47358,                0.64128,                0.55008,                 0.4104,                 0.9333,                 1.4582,                 1.6512,              0.0057898,              0.0057898,              0.0057898
                     78,                0.87412,                 1.2184,                 1.5897,                0.38127,                0.58549,                0.51843,                0.38735,                0.90986,                 1.4905,                 1.6097,              0.0057645,              0.0057645,              0.0057645
                     79,                0.87971,                 1.2233,                 1.5875,                 0.6384,                 0.6688,                0.58219,                0.44512,                0.85804,                  1.374,                 1.5833,              0.0057391,              0.0057391,              0.0057391
                     80,                0.86344,                  1.202,                 1.5746,                0.40779,                0.51676,                0.47904,                0.36386,                0.87864,                 1.4883,                 1.6103,              0.0057138,              0.0057138,              0.0057138
                     81,                0.85731,                 1.2006,                 1.5738,                0.42006,                0.47524,                0.49891,                0.37602,                0.88294,                 1.3357,                 1.6167,              0.0056885,              0.0056885,              0.0056885
                     82,                0.85802,                 1.1894,                 1.5692,                0.60113,                0.46478,                0.49598,                0.37432,                0.87814,                 1.6174,                 1.6132,              0.0056631,              0.0056631,              0.0056631
                     83,                 0.8769,                 1.1959,                 1.5837,                0.38622,                0.69933,                 0.5176,                0.40271,                0.86918,                 1.4463,                 1.5996,              0.0056378,              0.0056378,              0.0056378
                     84,                0.84192,                 1.1491,                 1.5551,                0.41904,                0.46622,                0.49288,                0.38055,                0.87484,                 1.3984,                 1.6134,              0.0056125,              0.0056125,              0.0056125
                     85,                0.84841,                 1.1641,                 1.5636,                0.39544,                0.56045,                0.49727,                0.37423,                0.87126,                 1.4713,                 1.5917,              0.0055871,              0.0055871,              0.0055871
                     86,                0.85578,                 1.1661,                 1.5676,                0.78999,                0.43924,                0.50873,                0.39031,                0.85997,                 1.4045,                 1.5776,              0.0055618,              0.0055618,              0.0055618
                     87,                0.83049,                  1.135,                 1.5468,                0.79608,                0.44434,                0.50765,                0.39365,                0.85245,                 1.3739,                 1.5874,              0.0055365,              0.0055365,              0.0055365
                     88,                0.83804,                 1.1516,                 1.5513,                0.45993,                0.49841,                0.49041,                0.37673,                0.85565,                 1.4118,                 1.5795,              0.0055111,              0.0055111,              0.0055111
                     89,                0.84327,                 1.1529,                 1.5571,                0.41569,                0.57501,                0.54327,                0.41841,                0.85308,                 1.4078,                 1.5771,              0.0054858,              0.0054858,              0.0054858
                     90,                0.83852,                 1.1507,                 1.5494,                0.53591,                0.64745,                0.60258,                0.47552,                0.86389,                   1.31,                 1.5776,              0.0054605,              0.0054605,              0.0054605
                     91,                0.83116,                 1.1263,                 1.5502,                0.52224,                0.48053,                 0.5106,                0.39569,                0.83934,                 1.4222,                 1.5764,              0.0054351,              0.0054351,              0.0054351
                     92,                0.83699,                 1.1188,                 1.5499,                0.42431,                0.70087,                0.54253,                0.42408,                0.84748,                 1.4545,                 1.5809,              0.0054098,              0.0054098,              0.0054098
                     93,                0.82732,                 1.1229,                 1.5411,                 0.4155,                0.71673,                0.52409,                0.40834,                0.85303,                 1.4162,                 1.5772,              0.0053844,              0.0053844,              0.0053844
                     94,                0.82518,                 1.1183,                 1.5475,                0.43349,                0.64406,                0.54242,                0.42253,                0.84702,                 1.4257,                 1.5733,              0.0053591,              0.0053591,              0.0053591
                     95,                  0.813,                 1.0988,                  1.522,                0.61295,                0.65761,                0.68655,                0.54502,                0.84368,                 1.4967,                  1.573,              0.0053338,              0.0053338,              0.0053338
                     96,                0.80878,                 1.0845,                 1.5301,                0.46126,                0.68973,                0.55572,                 0.4319,                0.83571,                  1.493,                 1.5778,              0.0053084,              0.0053084,              0.0053084
                     97,                0.80646,                 1.0932,                 1.5291,                0.37964,                0.55369,                0.52368,                0.40686,                0.85993,                 1.4164,                 1.5816,              0.0052831,              0.0052831,              0.0052831
                     98,                0.80443,                 1.0727,                 1.5285,                0.40743,                0.57959,                0.50378,                0.38236,                0.86097,                 1.5526,                 1.5841,              0.0052578,              0.0052578,              0.0052578
                     99,                0.80918,                 1.0769,                 1.5223,                0.40092,                0.48971,                0.49831,                0.38037,                0.86129,                 1.6091,                 1.5907,              0.0052324,              0.0052324,              0.0052324
                    100,                0.80675,                 1.0738,                 1.5221,                 0.3665,                0.52445,                0.48687,                0.37517,                0.85523,                  1.676,                 1.5793,              0.0052071,              0.0052071,              0.0052071
                    101,                0.79816,                 1.0451,                  1.515,                 0.3964,                0.50238,                0.48583,                0.37725,                0.82887,                 1.6807,                 1.5549,              0.0051818,              0.0051818,              0.0051818
                    102,                0.78528,                 1.0438,                 1.5098,                0.42909,                0.49691,                  0.498,                0.38772,                0.81951,                 1.6938,                 1.5499,              0.0051564,              0.0051564,              0.0051564
                    103,                0.78395,                 1.0498,                 1.5133,                0.40629,                0.67337,                0.52049,                0.40714,                0.81424,                 1.7061,                 1.5494,              0.0051311,              0.0051311,              0.0051311
                    104,                0.79237,                 1.0545,                 1.5065,                0.78239,                0.41402,                0.48757,                0.37765,                 0.8484,                 1.7471,                 1.5841,              0.0051058,              0.0051058,              0.0051058
                    105,                0.78436,                 1.0243,                 1.5049,                0.40578,                0.51226,                0.49739,                0.39014,                 0.8393,                 1.6404,                 1.5787,              0.0050804,              0.0050804,              0.0050804
                    106,                0.78314,                 1.0348,                 1.5136,                0.37252,                0.51377,                0.49432,                0.38548,                0.83335,                 1.6402,                 1.5781,              0.0050551,              0.0050551,              0.0050551
                    107,                 0.7907,                  1.053,                 1.5098,                0.39144,                0.53954,                0.50768,                0.39451,                0.83986,                 1.6047,                 1.5851,              0.0050297,              0.0050297,              0.0050297
                    108,                0.79253,                 1.0403,                 1.5093,                0.38452,                0.52249,                0.49055,                0.38539,                0.84812,                 1.6469,                 1.5855,              0.0050044,              0.0050044,              0.0050044
                    109,                0.76973,                 1.0115,                 1.4928,                0.42628,                0.53733,                0.49171,                0.38489,                0.84295,                 1.6448,                 1.5781,              0.0049791,              0.0049791,              0.0049791
