                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                  1.399,                 2.3675,                 2.0761,                0.60746,                0.35116,                0.34839,                0.19045,                 1.4894,                 1.8119,                 2.1194,              0.0062483,              0.0062483,              0.0062483
                     14,                 1.3622,                 2.2925,                 2.0366,                0.39889,                0.61947,                0.34196,                0.22022,                 1.2306,                 1.7365,                  1.934,               0.006179,               0.006179,               0.006179
                     15,                 1.3539,                 2.2895,                 2.0338,                0.59662,                0.34424,                0.34397,                 0.2046,                 1.2965,                 1.8141,                 1.9331,              0.0061098,              0.0061098,              0.0061098
                     16,                 1.3267,                 2.2397,                 2.0042,                0.40502,                0.50392,                0.33871,                0.18976,                 1.5236,                 1.7611,                  2.118,              0.0060405,              0.0060405,              0.0060405
                     17,                 1.3163,                 2.2464,                 1.9986,                0.41064,                 0.4387,                0.35252,                0.21371,                 1.2951,                 1.7051,                 1.9775,              0.0059713,              0.0059713,              0.0059713
                     18,                 1.2846,                 2.2113,                 1.9714,                0.57607,                0.51669,                0.35038,                0.21307,                 1.2937,                   1.69,                 1.9293,               0.005902,               0.005902,               0.005902
                     19,                 1.2774,                 2.1585,                 1.9593,                0.41357,                0.51588,                0.34869,                0.22525,                 1.1889,                 1.6938,                 1.8514,              0.0058328,              0.0058328,              0.0058328
                     20,                 1.2833,                 2.1467,                 1.9612,                0.56583,                0.37512,                0.34186,                0.21454,                 1.1538,                 1.7954,                 1.8476,              0.0057635,              0.0057635,              0.0057635
                     21,                 1.2579,                 2.1203,                 1.9425,                0.61516,                0.45471,                0.35855,                0.23705,                 1.1274,                 1.6563,                 1.8229,              0.0056943,              0.0056943,              0.0056943
                     22,                 1.2362,                 2.0573,                 1.9134,                0.41694,                0.52666,                0.41178,                0.27238,                 1.1803,                 1.5873,                 1.8215,               0.005625,               0.005625,               0.005625
                     23,                 1.2348,                 2.0189,                 1.9154,                0.62097,                0.46541,                0.50881,                0.36725,                 1.1669,                 1.7364,                 1.8534,              0.0055558,              0.0055558,              0.0055558
                     24,                 1.2278,                 2.0264,                 1.9067,                 0.8283,                0.32979,                0.39456,                0.26297,                 1.0891,                 1.5259,                 1.7634,              0.0054865,              0.0054865,              0.0054865
                     25,                 1.2124,                 1.9806,                 1.8877,                0.58397,                0.55818,                0.56782,                0.37524,                 1.1539,                 1.5245,                  1.791,              0.0054173,              0.0054173,              0.0054173
                     26,                 1.2084,                 1.9646,                  1.885,                0.81156,                0.51059,                 0.5671,                0.36948,                 1.0763,                 1.6497,                 1.7388,               0.005348,               0.005348,               0.005348
                     27,                   1.19,                 1.9377,                 1.8823,                0.60435,                0.60887,                0.56412,                0.37511,                 1.1744,                 1.5595,                 1.8244,              0.0052788,              0.0052788,              0.0052788
                     28,                 1.1764,                 1.9033,                 1.8487,                0.54012,                0.59362,                0.41757,                0.28782,                 1.1224,                 1.5354,                 1.7812,              0.0052095,              0.0052095,              0.0052095
                     29,                 1.1884,                  1.918,                 1.8712,                0.55798,                 0.4947,                0.48402,                0.31963,                 1.1525,                 1.4767,                 1.7831,              0.0051403,              0.0051403,              0.0051403
                     30,                 1.1787,                 1.8554,                 1.8584,                0.35938,                0.63191,                0.45507,                0.30213,                  1.157,                 1.4814,                 1.8274,               0.005071,               0.005071,               0.005071
                     31,                 1.1805,                 1.8599,                 1.8499,                0.67249,                0.47391,                0.58892,                0.42384,                 1.0396,                 1.4996,                 1.6753,              0.0050018,              0.0050018,              0.0050018
                     32,                  1.154,                  1.809,                  1.825,                0.39365,                0.62025,                 0.4542,                0.30619,                 1.0773,                 1.7071,                 1.7289,              0.0049325,              0.0049325,              0.0049325
                     33,                 1.1502,                 1.8139,                 1.8327,                0.34725,                0.69846,                0.46234,                0.31703,                 1.0624,                 1.4834,                 1.7516,              0.0048633,              0.0048633,              0.0048633
                     34,                 1.1286,                 1.7613,                 1.8103,                0.40545,                0.68017,                0.61322,                0.41882,                 1.0603,                 1.3825,                 1.7779,               0.004794,               0.004794,               0.004794
                     35,                 1.1187,                 1.7303,                 1.7957,                0.59578,                0.60093,                0.48701,                0.32046,                 1.0947,                 1.4835,                 1.7597,              0.0047248,              0.0047248,              0.0047248
                     36,                 1.1063,                 1.7212,                 1.7893,                0.47437,                0.57041,                0.58812,                 0.4239,                 1.0517,                 1.4668,                 1.7153,              0.0046555,              0.0046555,              0.0046555
                     37,                  1.102,                 1.6888,                 1.7828,                0.49421,                0.62895,                0.62342,                0.44247,                 1.0649,                 1.3705,                 1.7267,              0.0045863,              0.0045863,              0.0045863
                     38,                 1.0916,                 1.6681,                 1.7718,                0.71583,                0.54969,                 0.5449,                0.38133,                 1.0101,                 1.3025,                 1.6782,               0.004517,               0.004517,               0.004517
                     39,                 1.0924,                 1.6308,                  1.775,                0.71313,                0.58742,                0.62945,                0.45396,                 1.0647,                  1.325,                 1.6964,              0.0044478,              0.0044478,              0.0044478
                     40,                 1.0898,                 1.6163,                  1.763,                  0.553,                0.67729,                0.55591,                0.40091,                 1.0207,                  1.237,                 1.6845,              0.0043785,              0.0043785,              0.0043785
                     41,                 1.0716,                 1.6024,                 1.7472,                0.58387,                0.46227,                0.52058,                0.36823,                 1.0187,                 1.3863,                 1.6776,              0.0043093,              0.0043093,              0.0043093
                     42,                 1.0552,                 1.5526,                 1.7387,                0.72875,                0.52257,                 0.6399,                0.44758,                 1.0143,                 1.2727,                  1.677,                0.00424,                0.00424,                0.00424
                     43,                 1.0447,                 1.5422,                 1.7239,                0.59845,                0.49586,                0.63023,                0.44264,                0.96404,                 1.3997,                  1.643,              0.0041708,              0.0041708,              0.0041708
                     44,                 1.0487,                 1.5363,                 1.7221,                0.59459,                0.62776,                0.56116,                 0.3985,                 1.0031,                  1.357,                 1.6644,              0.0041015,              0.0041015,              0.0041015
                     45,                 1.0547,                 1.5022,                 1.7239,                0.43884,                0.67342,                0.54051,                0.39505,                0.95196,                 1.2405,                 1.6209,              0.0040323,              0.0040323,              0.0040323
                     46,                 1.0385,                 1.4816,                  1.716,                0.41701,                0.70968,                0.56573,                0.40803,                0.98445,                   1.25,                 1.6626,               0.003963,               0.003963,               0.003963
                     47,                  1.034,                 1.4623,                 1.7113,                0.59576,                0.57731,                0.66863,                0.52133,                0.95714,                 1.1504,                 1.6422,              0.0038938,              0.0038938,              0.0038938
                     48,                 1.0162,                 1.4359,                 1.6948,                 0.5298,                 0.6299,                 0.5936,                 0.4384,                0.99742,                 1.2118,                 1.6778,              0.0038245,              0.0038245,              0.0038245
                     49,                 1.0041,                 1.4114,                 1.6875,                0.65202,                0.56272,                0.66194,                0.47097,                0.95372,                 1.2425,                 1.6276,              0.0037553,              0.0037553,              0.0037553
                     50,                0.99196,                 1.3927,                 1.6779,                0.58234,                0.66783,                0.67755,                0.51918,                0.99269,                 1.2646,                   1.66,               0.003686,               0.003686,               0.003686
                     51,                0.99206,                 1.3835,                 1.6757,                0.68616,                 0.5853,                0.64778,                0.47304,                0.95574,                 1.3065,                 1.6314,              0.0036168,              0.0036168,              0.0036168
                     52,                0.98793,                 1.3412,                 1.6676,                0.63735,                 0.6463,                0.68585,                0.49783,                0.94552,                 1.1892,                 1.5863,              0.0035476,              0.0035476,              0.0035476
                     53,                0.98881,                 1.3446,                 1.6658,                0.44731,                0.74902,                0.54599,                0.39164,                0.98232,                 1.2766,                 1.6477,              0.0034783,              0.0034783,              0.0034783
                     54,                0.97057,                 1.3245,                 1.6584,                0.44627,                0.52797,                0.48524,                0.35218,                0.96241,                 1.2893,                 1.6403,              0.0034091,              0.0034091,              0.0034091
                     55,                0.96962,                 1.3103,                 1.6475,                 0.4466,                0.46526,                0.49235,                0.36648,                0.92833,                 1.2362,                   1.63,              0.0033398,              0.0033398,              0.0033398
                     56,                0.97153,                  1.311,                 1.6602,                0.38667,                0.72617,                0.50984,                0.37037,                0.93788,                 1.2768,                 1.6242,              0.0032706,              0.0032706,              0.0032706
                     57,                0.96208,                  1.287,                 1.6497,                0.46024,                0.50266,                0.52019,                0.38412,                0.93285,                 1.2622,                 1.6198,              0.0032013,              0.0032013,              0.0032013
                     58,                0.95322,                 1.2655,                 1.6401,                0.47057,                0.71682,                0.53412,                0.40345,                 0.9328,                 1.2643,                 1.6198,              0.0031321,              0.0031321,              0.0031321
                     59,                0.93844,                 1.2326,                 1.6311,                0.51077,                0.67708,                0.55655,                0.41712,                0.89647,                 1.2025,                  1.587,              0.0030628,              0.0030628,              0.0030628
                     60,                0.92973,                 1.2253,                 1.6235,                0.49931,                0.51542,                0.53856,                0.40912,                0.90326,                 1.1854,                 1.5988,              0.0029936,              0.0029936,              0.0029936
                     61,                0.92253,                 1.2117,                 1.6253,                0.46826,                0.69255,                0.54889,                0.41382,                0.90017,                 1.1502,                 1.5845,              0.0029243,              0.0029243,              0.0029243
                     62,                0.91857,                 1.2013,                 1.6175,                0.71046,                0.63103,                0.67613,                0.51864,                0.91098,                 1.1869,                 1.6233,              0.0028551,              0.0028551,              0.0028551
                     63,                0.90156,                 1.1785,                 1.5987,                0.44255,                0.76515,                0.54046,                 0.4063,                0.90292,                 1.3335,                 1.6024,              0.0027858,              0.0027858,              0.0027858
                     64,                0.90553,                 1.1505,                  1.606,                0.51905,                0.64619,                 0.6708,                0.50076,                0.89087,                 1.2101,                 1.5955,              0.0027166,              0.0027166,              0.0027166
                     65,                 0.9176,                 1.1677,                 1.6099,                0.61347,                0.65238,                0.69574,                 0.5322,                0.89239,                  1.168,                  1.597,              0.0026473,              0.0026473,              0.0026473
                     66,                0.89661,                 1.1523,                 1.5962,                 0.4275,                0.69644,                0.53846,                0.40406,                 0.8829,                 1.2542,                 1.6002,              0.0025781,              0.0025781,              0.0025781
                     67,                0.90028,                 1.1357,                 1.5912,                0.50626,                0.69472,                0.55744,                0.41502,                0.91937,                 1.1996,                 1.6024,              0.0025088,              0.0025088,              0.0025088
                     68,                0.88716,                 1.1189,                 1.5831,                0.55702,                0.70583,                0.57738,                0.43327,                0.90118,                 1.1879,                 1.6046,              0.0024396,              0.0024396,              0.0024396
                     69,                0.87313,                 1.0986,                 1.5769,                0.62643,                0.65263,                0.69441,                0.52708,                0.89748,                 1.1922,                 1.5987,              0.0023703,              0.0023703,              0.0023703
                     70,                0.87175,                 1.0958,                 1.5654,                 0.4848,                0.67782,                0.55155,                0.42006,                0.87696,                 1.1718,                 1.5916,              0.0023011,              0.0023011,              0.0023011
                     71,                0.86512,                 1.0864,                 1.5661,                0.56345,                0.45366,                0.51095,                0.38694,                0.90471,                 1.2419,                 1.6058,              0.0022318,              0.0022318,              0.0022318
                     72,                0.84793,                  1.067,                 1.5519,                0.63187,                0.61808,                0.60034,                0.44171,                0.92374,                 1.1819,                 1.6374,              0.0021626,              0.0021626,              0.0021626
                     73,                0.84382,                 1.0403,                 1.5478,                0.66039,                0.57688,                0.68026,                0.52264,                0.89664,                 1.2228,                 1.6078,              0.0020933,              0.0020933,              0.0020933
                     74,                0.84555,                 1.0619,                 1.5547,                0.50888,                0.63067,                0.58827,                0.45127,                0.87551,                 1.2646,                 1.5932,              0.0020241,              0.0020241,              0.0020241
                     75,                0.85335,                 1.0407,                 1.5603,                0.53347,                0.70825,                0.59075,                0.45218,                0.89963,                 1.2074,                 1.6113,              0.0019548,              0.0019548,              0.0019548
                     76,                0.83066,                 1.0214,                 1.5357,                0.63778,                0.65422,                0.70038,                 0.5237,                0.89395,                  1.246,                 1.6084,              0.0018856,              0.0018856,              0.0018856
                     77,                0.83201,                  1.007,                 1.5388,                0.62884,                0.64925,                0.63207,                0.46885,                0.89053,                 1.2054,                 1.5968,              0.0018163,              0.0018163,              0.0018163
                     78,                0.82444,                 1.0165,                 1.5382,                0.61673,                0.64021,                0.60714,                0.45015,                  0.884,                 1.2344,                 1.5998,              0.0017471,              0.0017471,              0.0017471
                     79,                0.81512,                 1.0017,                 1.5242,                0.54553,                0.61945,                0.60576,                0.46673,                0.86165,                 1.1734,                 1.5841,              0.0016778,              0.0016778,              0.0016778
                     80,                0.81498,                0.99551,                 1.5226,                0.47309,                0.70159,                0.55208,                0.42759,                0.87397,                  1.221,                  1.593,              0.0016086,              0.0016086,              0.0016086
                     81,                0.80663,                0.97554,                 1.5196,                0.55732,                0.69925,                0.58702,                0.44158,                0.89239,                 1.2462,                 1.6202,              0.0015393,              0.0015393,              0.0015393
                     82,                 0.8042,                0.97617,                 1.5238,                0.52519,                0.64574,                0.54377,                0.42111,                0.89668,                 1.2526,                  1.618,              0.0014701,              0.0014701,              0.0014701
                     83,                0.79314,                0.96909,                 1.5127,                0.44847,                0.68797,                0.53352,                0.41141,                0.88795,                  1.252,                  1.606,              0.0014008,              0.0014008,              0.0014008
                     84,                0.78839,                 0.9568,                 1.5041,                0.49968,                0.67354,                0.54418,                0.42218,                0.87256,                 1.2256,                 1.6016,              0.0013316,              0.0013316,              0.0013316
                     85,                0.78544,                0.92913,                  1.497,                0.51545,                0.68858,                0.56479,                0.42769,                0.87417,                 1.2617,                 1.5941,              0.0012623,              0.0012623,              0.0012623
                     86,                0.78601,                0.93827,                 1.5019,                0.52084,                0.68821,                 0.5684,                0.43638,                0.88031,                 1.2181,                  1.619,              0.0011931,              0.0011931,              0.0011931
                     87,                0.77611,                0.92462,                 1.4992,                0.44919,                0.72317,                0.55077,                0.42432,                 0.8849,                 1.2379,                 1.6099,              0.0011238,              0.0011238,              0.0011238
                     88,                0.76714,                0.91137,                 1.4881,                0.40321,                0.73728,                0.51891,                0.39524,                0.87387,                 1.2633,                 1.6043,              0.0010546,              0.0010546,              0.0010546
                     89,                0.76443,                 0.9149,                  1.486,                 0.4544,                0.69791,                0.54143,                 0.4172,                0.87219,                  1.287,                 1.5946,             0.00098534,             0.00098534,             0.00098534
                     90,                0.77264,                0.92288,                 1.4948,                0.39749,                0.65341,                 0.5168,                 0.3934,                0.87731,                 1.3195,                 1.5986,             0.00091609,             0.00091609,             0.00091609
                     91,                0.62367,                0.45696,                 1.3878,                0.38988,                0.56343,                0.50778,                0.38588,                0.88518,                 1.2888,                 1.6118,             0.00084684,             0.00084684,             0.00084684
                     92,                0.60181,                0.42118,                  1.363,                0.49078,                0.68494,                0.55921,                0.42907,                0.86661,                  1.278,                 1.5846,             0.00077759,             0.00077759,             0.00077759
                     93,                 0.5871,                0.40618,                   1.35,                0.48074,                0.68131,                 0.5575,                0.42878,                 0.8601,                    1.3,                 1.5866,             0.00070834,             0.00070834,             0.00070834
                     94,                0.57748,                0.39811,                 1.3388,                0.48511,                 0.6793,                0.54904,                0.42272,                0.85134,                 1.3009,                 1.5867,             0.00063909,             0.00063909,             0.00063909
                     95,                0.57237,                0.39106,                 1.3405,                0.49989,                0.68218,                0.56528,                0.43879,                0.84849,                 1.3229,                 1.5854,             0.00056984,             0.00056984,             0.00056984
                     96,                0.56369,                0.38737,                 1.3264,                0.46014,                0.71051,                0.59139,                0.46021,                0.84864,                 1.3001,                 1.5932,              0.0005006,              0.0005006,              0.0005006
                     97,                0.55742,                0.38318,                 1.3269,                0.54972,                0.56897,                0.67293,                0.51288,                0.85912,                 1.3006,                 1.6033,             0.00043135,             0.00043135,             0.00043135
                     98,                0.55713,                0.38069,                 1.3285,                0.46374,                 0.6998,                0.66736,                 0.5279,                0.86065,                 1.3213,                  1.606,              0.0003621,              0.0003621,              0.0003621
                     99,                 0.5434,                0.36942,                 1.3067,                0.48424,                 0.5889,                0.58139,                0.45701,                0.86012,                 1.3234,                 1.6085,             0.00029285,             0.00029285,             0.00029285
                    100,                0.53721,                0.36523,                 1.3021,                0.51326,                0.59669,                0.57742,                0.45535,                0.85791,                  1.337,                 1.6087,              0.0002236,              0.0002236,              0.0002236
